ds,county,y
2024-02-22,Cabarrus,288
2024-02-22,Caldwell,121
2024-02-22,Davidson,226
2024-02-22,Durham,329
2024-02-22,Mecklenburg,1371
2024-02-22,Pitt,215
2024-02-23,Cabarrus,288
2024-02-23,Caldwell,121
2024-02-23,Davidson,226
2024-02-23,Durham,329
2024-02-23,Mecklenburg,1371
2024-02-23,Pitt,215
2024-02-24,Cabarrus,317
2024-02-24,Caldwell,133
2024-02-24,Davidson,249
2024-02-24,Durham,362
2024-02-24,Mecklenburg,1508
2024-02-24,Pitt,237
2024-02-25,Cabarrus,346
2024-02-25,Caldwell,146
2024-02-25,Davidson,272
2024-02-25,Durham,395
2024-02-25,Mecklenburg,1645
2024-02-25,Pitt,258
2024-02-26,Cabarrus,331
2024-02-26,Caldwell,139
2024-02-26,Davidson,260
2024-02-26,Durham,378
2024-02-26,Mecklenburg,1577
2024-02-26,Pitt,248
2024-02-27,Cabarrus,302
2024-02-27,Caldwell,127
2024-02-27,Davidson,238
2024-02-27,Durham,346
2024-02-27,Mecklenburg,1440
2024-02-27,Pitt,226
2024-02-28,Cabarrus,274
2024-02-28,Caldwell,115
2024-02-28,Davidson,215
2024-02-28,Durham,313
2024-02-28,Mecklenburg,1302
2024-02-28,Pitt,205
2024-02-29,Cabarrus,288
2024-02-29,Caldwell,121
2024-02-29,Davidson,226
2024-02-29,Durham,329
2024-02-29,Mecklenburg,1371
2024-02-29,Pitt,215
2024-03-01,Cabarrus,294
2024-03-01,Caldwell,123
2024-03-01,Davidson,239
2024-03-01,Durham,327
2024-03-01,Mecklenburg,1388
2024-03-01,Pitt,213
2024-03-02,Cabarrus,323
2024-03-02,Caldwell,135
2024-03-02,Davidson,263
2024-03-02,Durham,360
2024-03-02,Mecklenburg,1527
2024-03-02,Pitt,234
2024-03-03,Cabarrus,353
2024-03-03,Caldwell,147
2024-03-03,Davidson,286
2024-03-03,Durham,393
2024-03-03,Mecklenburg,1666
2024-03-03,Pitt,255
2024-03-04,Cabarrus,338
2024-03-04,Caldwell,141
2024-03-04,Davidson,274
2024-03-04,Durham,376
2024-03-04,Mecklenburg,1596
2024-03-04,Pitt,245
2024-03-05,Cabarrus,309
2024-03-05,Caldwell,129
2024-03-05,Davidson,251
2024-03-05,Durham,344
2024-03-05,Mecklenburg,1458
2024-03-05,Pitt,224
2024-03-06,Cabarrus,279
2024-03-06,Caldwell,116
2024-03-06,Davidson,227
2024-03-06,Durham,311
2024-03-06,Mecklenburg,1319
2024-03-06,Pitt,202
2024-03-07,Cabarrus,294
2024-03-07,Caldwell,123
2024-03-07,Davidson,239
2024-03-07,Durham,327
2024-03-07,Mecklenburg,1388
2024-03-07,Pitt,213
2024-03-08,Cabarrus,294
2024-03-08,Caldwell,123
2024-03-08,Davidson,239
2024-03-08,Durham,327
2024-03-08,Mecklenburg,1388
2024-03-08,Pitt,213
2024-03-09,Cabarrus,323
2024-03-09,Caldwell,135
2024-03-09,Davidson,263
2024-03-09,Durham,360
2024-03-09,Mecklenburg,1527
2024-03-09,Pitt,234
2024-03-10,Cabarrus,353
2024-03-10,Caldwell,147
2024-03-10,Davidson,286
2024-03-10,Durham,393
2024-03-10,Mecklenburg,1666
2024-03-10,Pitt,255
2024-03-11,Cabarrus,338
2024-03-11,Caldwell,141
2024-03-11,Davidson,274
2024-03-11,Durham,376
2024-03-11,Mecklenburg,1596
2024-03-11,Pitt,245
2024-03-12,Cabarrus,309
2024-03-12,Caldwell,129
2024-03-12,Davidson,251
2024-03-12,Durham,344
2024-03-12,Mecklenburg,1458
2024-03-12,Pitt,224
2024-03-13,Cabarrus,279
2024-03-13,Caldwell,116
2024-03-13,Davidson,227
2024-03-13,Durham,311
2024-03-13,Mecklenburg,1319
2024-03-13,Pitt,202
2024-03-14,Cabarrus,294
2024-03-14,Caldwell,123
2024-03-14,Davidson,239
2024-03-14,Durham,327
2024-03-14,Mecklenburg,1388
2024-03-14,Pitt,213
2024-03-15,Cabarrus,294
2024-03-15,Caldwell,123
2024-03-15,Davidson,239
2024-03-15,Durham,327
2024-03-15,Mecklenburg,1388
2024-03-15,Pitt,213
2024-03-16,Cabarrus,323
2024-03-16,Caldwell,135
2024-03-16,Davidson,263
2024-03-16,Durham,360
2024-03-16,Mecklenburg,1527
2024-03-16,Pitt,234
2024-03-17,Cabarrus,353
2024-03-17,Caldwell,147
2024-03-17,Davidson,286
2024-03-17,Durham,393
2024-03-17,Mecklenburg,1666
2024-03-17,Pitt,255
2024-03-18,Cabarrus,338
2024-03-18,Caldwell,141
2024-03-18,Davidson,274
2024-03-18,Durham,376
2024-03-18,Mecklenburg,1596
2024-03-18,Pitt,245
2024-03-19,Cabarrus,309
2024-03-19,Caldwell,129
2024-03-19,Davidson,251
2024-03-19,Durham,344
2024-03-19,Mecklenburg,1458
2024-03-19,Pitt,224
2024-03-20,Cabarrus,279
2024-03-20,Caldwell,116
2024-03-20,Davidson,227
2024-03-20,Durham,311
2024-03-20,Mecklenburg,1319
2024-03-20,Pitt,202
2024-03-21,Cabarrus,294
2024-03-21,Caldwell,123
2024-03-21,Davidson,239
2024-03-21,Durham,327
2024-03-21,Mecklenburg,1388
2024-03-21,Pitt,213
2024-03-22,Cabarrus,294
2024-03-22,Caldwell,123
2024-03-22,Davidson,239
2024-03-22,Durham,327
2024-03-22,Mecklenburg,1388
2024-03-22,Pitt,213
2024-03-23,Cabarrus,323
2024-03-23,Caldwell,135
2024-03-23,Davidson,263
2024-03-23,Durham,360
2024-03-23,Mecklenburg,1527
2024-03-23,Pitt,234
2024-03-24,Cabarrus,353
2024-03-24,Caldwell,147
2024-03-24,Davidson,286
2024-03-24,Durham,393
2024-03-24,Mecklenburg,1666
2024-03-24,Pitt,255
2024-03-25,Cabarrus,338
2024-03-25,Caldwell,141
2024-03-25,Davidson,274
2024-03-25,Durham,376
2024-03-25,Mecklenburg,1596
2024-03-25,Pitt,245
2024-03-26,Cabarrus,309
2024-03-26,Caldwell,129
2024-03-26,Davidson,251
2024-03-26,Durham,344
2024-03-26,Mecklenburg,1458
2024-03-26,Pitt,224
2024-03-27,Cabarrus,279
2024-03-27,Caldwell,116
2024-03-27,Davidson,227
2024-03-27,Durham,311
2024-03-27,Mecklenburg,1319
2024-03-27,Pitt,202
2024-03-28,Cabarrus,294
2024-03-28,Caldwell,123
2024-03-28,Davidson,239
2024-03-28,Durham,327
2024-03-28,Mecklenburg,1388
2024-03-28,Pitt,213
2024-03-29,Cabarrus,294
2024-03-29,Caldwell,123
2024-03-29,Davidson,239
2024-03-29,Durham,327
2024-03-29,Mecklenburg,1388
2024-03-29,Pitt,213
2024-03-30,Cabarrus,323
2024-03-30,Caldwell,135
2024-03-30,Davidson,263
2024-03-30,Durham,360
2024-03-30,Mecklenburg,1527
2024-03-30,Pitt,234
2024-03-31,Cabarrus,353
2024-03-31,Caldwell,147
2024-03-31,Davidson,286
2024-03-31,Durham,393
2024-03-31,Mecklenburg,1666
2024-03-31,Pitt,255
2024-04-01,Cabarrus,359
2024-04-01,Caldwell,136
2024-04-01,Davidson,267
2024-04-01,Durham,377
2024-04-01,Mecklenburg,1596
2024-04-01,Pitt,248
2024-04-02,Cabarrus,328
2024-04-02,Caldwell,124
2024-04-02,Davidson,244
2024-04-02,Durham,345
2024-04-02,Mecklenburg,1457
2024-04-02,Pitt,227
2024-04-03,Cabarrus,297
2024-04-03,Caldwell,112
2024-04-03,Davidson,220
2024-04-03,Durham,312
2024-04-03,Mecklenburg,1319
2024-04-03,Pitt,205
2024-04-04,Cabarrus,312
2024-04-04,Caldwell,118
2024-04-04,Davidson,232
2024-04-04,Durham,328
2024-04-04,Mecklenburg,1388
2024-04-04,Pitt,216
2024-04-05,Cabarrus,312
2024-04-05,Caldwell,118
2024-04-05,Davidson,232
2024-04-05,Durham,328
2024-04-05,Mecklenburg,1388
2024-04-05,Pitt,216
2024-04-06,Cabarrus,343
2024-04-06,Caldwell,130
2024-04-06,Davidson,255
2024-04-06,Durham,361
2024-04-06,Mecklenburg,1527
2024-04-06,Pitt,238
2024-04-07,Cabarrus,375
2024-04-07,Caldwell,142
2024-04-07,Davidson,278
2024-04-07,Durham,394
2024-04-07,Mecklenburg,1666
2024-04-07,Pitt,259
2024-04-08,Cabarrus,359
2024-04-08,Caldwell,136
2024-04-08,Davidson,267
2024-04-08,Durham,377
2024-04-08,Mecklenburg,1596
2024-04-08,Pitt,248
2024-04-09,Cabarrus,328
2024-04-09,Caldwell,124
2024-04-09,Davidson,244
2024-04-09,Durham,345
2024-04-09,Mecklenburg,1457
2024-04-09,Pitt,227
2024-04-10,Cabarrus,297
2024-04-10,Caldwell,112
2024-04-10,Davidson,220
2024-04-10,Durham,312
2024-04-10,Mecklenburg,1319
2024-04-10,Pitt,205
2024-04-11,Cabarrus,312
2024-04-11,Caldwell,118
2024-04-11,Davidson,232
2024-04-11,Durham,328
2024-04-11,Mecklenburg,1388
2024-04-11,Pitt,216
2024-04-12,Cabarrus,312
2024-04-12,Caldwell,118
2024-04-12,Davidson,232
2024-04-12,Durham,328
2024-04-12,Mecklenburg,1388
2024-04-12,Pitt,216
2024-04-13,Cabarrus,343
2024-04-13,Caldwell,130
2024-04-13,Davidson,255
2024-04-13,Durham,361
2024-04-13,Mecklenburg,1527
2024-04-13,Pitt,238
2024-04-14,Cabarrus,375
2024-04-14,Caldwell,142
2024-04-14,Davidson,278
2024-04-14,Durham,394
2024-04-14,Mecklenburg,1666
2024-04-14,Pitt,259
2024-04-15,Cabarrus,359
2024-04-15,Caldwell,136
2024-04-15,Davidson,267
2024-04-15,Durham,377
2024-04-15,Mecklenburg,1596
2024-04-15,Pitt,248
2024-04-16,Cabarrus,328
2024-04-16,Caldwell,124
2024-04-16,Davidson,244
2024-04-16,Durham,345
2024-04-16,Mecklenburg,1457
2024-04-16,Pitt,227
2024-04-17,Cabarrus,297
2024-04-17,Caldwell,112
2024-04-17,Davidson,220
2024-04-17,Durham,312
2024-04-17,Mecklenburg,1319
2024-04-17,Pitt,205
2024-04-18,Cabarrus,312
2024-04-18,Caldwell,118
2024-04-18,Davidson,232
2024-04-18,Durham,328
2024-04-18,Mecklenburg,1388
2024-04-18,Pitt,216
2024-04-19,Cabarrus,312
2024-04-19,Caldwell,118
2024-04-19,Davidson,232
2024-04-19,Durham,328
2024-04-19,Mecklenburg,1388
2024-04-19,Pitt,216
2024-04-20,Cabarrus,343
2024-04-20,Caldwell,130
2024-04-20,Davidson,255
2024-04-20,Durham,361
2024-04-20,Mecklenburg,1527
2024-04-20,Pitt,238
2024-04-21,Cabarrus,375
2024-04-21,Caldwell,142
2024-04-21,Davidson,278
2024-04-21,Durham,394
2024-04-21,Mecklenburg,1666
2024-04-21,Pitt,259
2024-04-22,Cabarrus,359
2024-04-22,Caldwell,136
2024-04-22,Davidson,267
2024-04-22,Durham,377
2024-04-22,Mecklenburg,1596
2024-04-22,Pitt,248
2024-04-23,Cabarrus,328
2024-04-23,Caldwell,124
2024-04-23,Davidson,244
2024-04-23,Durham,345
2024-04-23,Mecklenburg,1457
2024-04-23,Pitt,227
2024-04-24,Cabarrus,297
2024-04-24,Caldwell,112
2024-04-24,Davidson,220
2024-04-24,Durham,312
2024-04-24,Mecklenburg,1319
2024-04-24,Pitt,205
2024-04-25,Cabarrus,312
2024-04-25,Caldwell,118
2024-04-25,Davidson,232
2024-04-25,Durham,328
2024-04-25,Mecklenburg,1388
2024-04-25,Pitt,216
2024-04-26,Cabarrus,312
2024-04-26,Caldwell,118
2024-04-26,Davidson,232
2024-04-26,Durham,328
2024-04-26,Mecklenburg,1388
2024-04-26,Pitt,216
2024-04-27,Cabarrus,343
2024-04-27,Caldwell,130
2024-04-27,Davidson,255
2024-04-27,Durham,361
2024-04-27,Mecklenburg,1527
2024-04-27,Pitt,238
2024-04-28,Cabarrus,375
2024-04-28,Caldwell,142
2024-04-28,Davidson,278
2024-04-28,Durham,394
2024-04-28,Mecklenburg,1666
2024-04-28,Pitt,259
2024-04-29,Cabarrus,359
2024-04-29,Caldwell,136
2024-04-29,Davidson,267
2024-04-29,Durham,377
2024-04-29,Mecklenburg,1596
2024-04-29,Pitt,248
2024-04-30,Cabarrus,328
2024-04-30,Caldwell,124
2024-04-30,Davidson,244
2024-04-30,Durham,345
2024-04-30,Mecklenburg,1457
2024-04-30,Pitt,227
2024-05-01,Cabarrus,283
2024-05-01,Caldwell,114
2024-05-01,Davidson,217
2024-05-01,Durham,312
2024-05-01,Mecklenburg,1302
2024-05-01,Pitt,207
2024-05-02,Cabarrus,298
2024-05-02,Caldwell,120
2024-05-02,Davidson,229
2024-05-02,Durham,328
2024-05-02,Mecklenburg,1371
2024-05-02,Pitt,218
2024-05-03,Cabarrus,298
2024-05-03,Caldwell,120
2024-05-03,Davidson,229
2024-05-03,Durham,328
2024-05-03,Mecklenburg,1371
2024-05-03,Pitt,218
2024-05-04,Cabarrus,328
2024-05-04,Caldwell,132
2024-05-04,Davidson,252
2024-05-04,Durham,361
2024-05-04,Mecklenburg,1508
2024-05-04,Pitt,240
2024-05-05,Cabarrus,358
2024-05-05,Caldwell,144
2024-05-05,Davidson,275
2024-05-05,Durham,394
2024-05-05,Mecklenburg,1645
2024-05-05,Pitt,262
2024-05-06,Cabarrus,343
2024-05-06,Caldwell,138
2024-05-06,Davidson,263
2024-05-06,Durham,378
2024-05-06,Mecklenburg,1577
2024-05-06,Pitt,251
2024-05-07,Cabarrus,313
2024-05-07,Caldwell,126
2024-05-07,Davidson,240
2024-05-07,Durham,345
2024-05-07,Mecklenburg,1439
2024-05-07,Pitt,229
2024-05-08,Cabarrus,283
2024-05-08,Caldwell,114
2024-05-08,Davidson,217
2024-05-08,Durham,312
2024-05-08,Mecklenburg,1302
2024-05-08,Pitt,207
2024-05-09,Cabarrus,298
2024-05-09,Caldwell,120
2024-05-09,Davidson,229
2024-05-09,Durham,328
2024-05-09,Mecklenburg,1371
2024-05-09,Pitt,218
2024-05-10,Cabarrus,298
2024-05-10,Caldwell,120
2024-05-10,Davidson,229
2024-05-10,Durham,328
2024-05-10,Mecklenburg,1371
2024-05-10,Pitt,218
2024-05-11,Cabarrus,328
2024-05-11,Caldwell,132
2024-05-11,Davidson,252
2024-05-11,Durham,361
2024-05-11,Mecklenburg,1508
2024-05-11,Pitt,240
2024-05-12,Cabarrus,358
2024-05-12,Caldwell,144
2024-05-12,Davidson,275
2024-05-12,Durham,394
2024-05-12,Mecklenburg,1645
2024-05-12,Pitt,262
2024-05-13,Cabarrus,343
2024-05-13,Caldwell,138
2024-05-13,Davidson,263
2024-05-13,Durham,378
2024-05-13,Mecklenburg,1577
2024-05-13,Pitt,251
2024-05-14,Cabarrus,313
2024-05-14,Caldwell,126
2024-05-14,Davidson,240
2024-05-14,Durham,345
2024-05-14,Mecklenburg,1439
2024-05-14,Pitt,229
2024-05-15,Cabarrus,283
2024-05-15,Caldwell,114
2024-05-15,Davidson,217
2024-05-15,Durham,312
2024-05-15,Mecklenburg,1302
2024-05-15,Pitt,207
2024-05-16,Cabarrus,298
2024-05-16,Caldwell,120
2024-05-16,Davidson,229
2024-05-16,Durham,328
2024-05-16,Mecklenburg,1371
2024-05-16,Pitt,218
2024-05-17,Cabarrus,298
2024-05-17,Caldwell,120
2024-05-17,Davidson,229
2024-05-17,Durham,328
2024-05-17,Mecklenburg,1371
2024-05-17,Pitt,218
2024-05-18,Cabarrus,328
2024-05-18,Caldwell,132
2024-05-18,Davidson,252
2024-05-18,Durham,361
2024-05-18,Mecklenburg,1508
2024-05-18,Pitt,240
2024-05-19,Cabarrus,358
2024-05-19,Caldwell,144
2024-05-19,Davidson,275
2024-05-19,Durham,394
2024-05-19,Mecklenburg,1645
2024-05-19,Pitt,262
2024-05-20,Cabarrus,343
2024-05-20,Caldwell,138
2024-05-20,Davidson,263
2024-05-20,Durham,378
2024-05-20,Mecklenburg,1577
2024-05-20,Pitt,251
2024-05-21,Cabarrus,313
2024-05-21,Caldwell,126
2024-05-21,Davidson,240
2024-05-21,Durham,345
2024-05-21,Mecklenburg,1439
2024-05-21,Pitt,229
2024-05-22,Cabarrus,283
2024-05-22,Caldwell,114
2024-05-22,Davidson,217
2024-05-22,Durham,312
2024-05-22,Mecklenburg,1302
2024-05-22,Pitt,207
2024-05-23,Cabarrus,298
2024-05-23,Caldwell,120
2024-05-23,Davidson,229
2024-05-23,Durham,328
2024-05-23,Mecklenburg,1371
2024-05-23,Pitt,218
2024-05-24,Cabarrus,298
2024-05-24,Caldwell,120
2024-05-24,Davidson,229
2024-05-24,Durham,328
2024-05-24,Mecklenburg,1371
2024-05-24,Pitt,218
2024-05-25,Cabarrus,328
2024-05-25,Caldwell,132
2024-05-25,Davidson,252
2024-05-25,Durham,361
2024-05-25,Mecklenburg,1508
2024-05-25,Pitt,240
2024-05-26,Cabarrus,358
2024-05-26,Caldwell,144
2024-05-26,Davidson,275
2024-05-26,Durham,394
2024-05-26,Mecklenburg,1645
2024-05-26,Pitt,262
2024-05-27,Cabarrus,343
2024-05-27,Caldwell,138
2024-05-27,Davidson,263
2024-05-27,Durham,378
2024-05-27,Mecklenburg,1577
2024-05-27,Pitt,251
2024-05-28,Cabarrus,313
2024-05-28,Caldwell,126
2024-05-28,Davidson,240
2024-05-28,Durham,345
2024-05-28,Mecklenburg,1439
2024-05-28,Pitt,229
2024-05-29,Cabarrus,283
2024-05-29,Caldwell,114
2024-05-29,Davidson,217
2024-05-29,Durham,312
2024-05-29,Mecklenburg,1302
2024-05-29,Pitt,207
2024-05-30,Cabarrus,298
2024-05-30,Caldwell,120
2024-05-30,Davidson,229
2024-05-30,Durham,328
2024-05-30,Mecklenburg,1371
2024-05-30,Pitt,218
2024-05-31,Cabarrus,298
2024-05-31,Caldwell,120
2024-05-31,Davidson,229
2024-05-31,Durham,328
2024-05-31,Mecklenburg,1371
2024-05-31,Pitt,218
2024-06-01,Cabarrus,325
2024-06-01,Caldwell,128
2024-06-01,Davidson,245
2024-06-01,Durham,357
2024-06-01,Mecklenburg,1477
2024-06-01,Pitt,231
2024-06-02,Cabarrus,355
2024-06-02,Caldwell,139
2024-06-02,Davidson,267
2024-06-02,Durham,389
2024-06-02,Mecklenburg,1611
2024-06-02,Pitt,252
2024-06-03,Cabarrus,340
2024-06-03,Caldwell,133
2024-06-03,Davidson,256
2024-06-03,Durham,373
2024-06-03,Mecklenburg,1544
2024-06-03,Pitt,241
2024-06-04,Cabarrus,311
2024-06-04,Caldwell,122
2024-06-04,Davidson,234
2024-06-04,Durham,340
2024-06-04,Mecklenburg,1409
2024-06-04,Pitt,220
2024-06-05,Cabarrus,281
2024-06-05,Caldwell,110
2024-06-05,Davidson,212
2024-06-05,Durham,308
2024-06-05,Mecklenburg,1275
2024-06-05,Pitt,199
2024-06-06,Cabarrus,296
2024-06-06,Caldwell,116
2024-06-06,Davidson,223
2024-06-06,Durham,324
2024-06-06,Mecklenburg,1342
2024-06-06,Pitt,210
2024-06-07,Cabarrus,296
2024-06-07,Caldwell,116
2024-06-07,Davidson,223
2024-06-07,Durham,324
2024-06-07,Mecklenburg,1342
2024-06-07,Pitt,210
2024-06-08,Cabarrus,325
2024-06-08,Caldwell,128
2024-06-08,Davidson,245
2024-06-08,Durham,357
2024-06-08,Mecklenburg,1477
2024-06-08,Pitt,231
2024-06-09,Cabarrus,355
2024-06-09,Caldwell,139
2024-06-09,Davidson,267
2024-06-09,Durham,389
2024-06-09,Mecklenburg,1611
2024-06-09,Pitt,252
2024-06-10,Cabarrus,340
2024-06-10,Caldwell,133
2024-06-10,Davidson,256
2024-06-10,Durham,373
2024-06-10,Mecklenburg,1544
2024-06-10,Pitt,241
2024-06-11,Cabarrus,311
2024-06-11,Caldwell,122
2024-06-11,Davidson,234
2024-06-11,Durham,340
2024-06-11,Mecklenburg,1409
2024-06-11,Pitt,220
2024-06-12,Cabarrus,281
2024-06-12,Caldwell,110
2024-06-12,Davidson,212
2024-06-12,Durham,308
2024-06-12,Mecklenburg,1275
2024-06-12,Pitt,199
2024-06-13,Cabarrus,296
2024-06-13,Caldwell,116
2024-06-13,Davidson,223
2024-06-13,Durham,324
2024-06-13,Mecklenburg,1342
2024-06-13,Pitt,210
2024-06-14,Cabarrus,296
2024-06-14,Caldwell,116
2024-06-14,Davidson,223
2024-06-14,Durham,324
2024-06-14,Mecklenburg,1342
2024-06-14,Pitt,210
2024-06-15,Cabarrus,325
2024-06-15,Caldwell,128
2024-06-15,Davidson,245
2024-06-15,Durham,357
2024-06-15,Mecklenburg,1477
2024-06-15,Pitt,231
2024-06-16,Cabarrus,355
2024-06-16,Caldwell,139
2024-06-16,Davidson,267
2024-06-16,Durham,389
2024-06-16,Mecklenburg,1611
2024-06-16,Pitt,252
2024-06-17,Cabarrus,340
2024-06-17,Caldwell,133
2024-06-17,Davidson,256
2024-06-17,Durham,373
2024-06-17,Mecklenburg,1544
2024-06-17,Pitt,241
2024-06-18,Cabarrus,311
2024-06-18,Caldwell,122
2024-06-18,Davidson,234
2024-06-18,Durham,340
2024-06-18,Mecklenburg,1409
2024-06-18,Pitt,220
2024-06-19,Cabarrus,281
2024-06-19,Caldwell,110
2024-06-19,Davidson,212
2024-06-19,Durham,308
2024-06-19,Mecklenburg,1275
2024-06-19,Pitt,199
2024-06-20,Cabarrus,296
2024-06-20,Caldwell,116
2024-06-20,Davidson,223
2024-06-20,Durham,324
2024-06-20,Mecklenburg,1342
2024-06-20,Pitt,210
2024-06-21,Cabarrus,296
2024-06-21,Caldwell,116
2024-06-21,Davidson,223
2024-06-21,Durham,324
2024-06-21,Mecklenburg,1342
2024-06-21,Pitt,210
2024-06-22,Cabarrus,325
2024-06-22,Caldwell,128
2024-06-22,Davidson,245
2024-06-22,Durham,357
2024-06-22,Mecklenburg,1477
2024-06-22,Pitt,231
2024-06-23,Cabarrus,355
2024-06-23,Caldwell,139
2024-06-23,Davidson,267
2024-06-23,Durham,389
2024-06-23,Mecklenburg,1611
2024-06-23,Pitt,252
2024-06-24,Cabarrus,340
2024-06-24,Caldwell,133
2024-06-24,Davidson,256
2024-06-24,Durham,373
2024-06-24,Mecklenburg,1544
2024-06-24,Pitt,241
2024-06-25,Cabarrus,311
2024-06-25,Caldwell,122
2024-06-25,Davidson,234
2024-06-25,Durham,340
2024-06-25,Mecklenburg,1409
2024-06-25,Pitt,220
2024-06-26,Cabarrus,281
2024-06-26,Caldwell,110
2024-06-26,Davidson,212
2024-06-26,Durham,308
2024-06-26,Mecklenburg,1275
2024-06-26,Pitt,199
2024-06-27,Cabarrus,296
2024-06-27,Caldwell,116
2024-06-27,Davidson,223
2024-06-27,Durham,324
2024-06-27,Mecklenburg,1342
2024-06-27,Pitt,210
2024-06-28,Cabarrus,296
2024-06-28,Caldwell,116
2024-06-28,Davidson,223
2024-06-28,Durham,324
2024-06-28,Mecklenburg,1342
2024-06-28,Pitt,210
2024-06-29,Cabarrus,325
2024-06-29,Caldwell,128
2024-06-29,Davidson,245
2024-06-29,Durham,357
2024-06-29,Mecklenburg,1477
2024-06-29,Pitt,231
2024-06-30,Cabarrus,355
2024-06-30,Caldwell,139
2024-06-30,Davidson,267
2024-06-30,Durham,389
2024-06-30,Mecklenburg,1611
2024-06-30,Pitt,252
2024-07-01,Cabarrus,333
2024-07-01,Caldwell,137
2024-07-01,Davidson,257
2024-07-01,Durham,368
2024-07-01,Mecklenburg,1549
2024-07-01,Pitt,244
2024-07-02,Cabarrus,304
2024-07-02,Caldwell,125
2024-07-02,Davidson,234
2024-07-02,Durham,336
2024-07-02,Mecklenburg,1414
2024-07-02,Pitt,223
2024-07-03,Cabarrus,275
2024-07-03,Caldwell,113
2024-07-03,Davidson,212
2024-07-03,Durham,304
2024-07-03,Mecklenburg,1280
2024-07-03,Pitt,201
2024-07-04,Cabarrus,290
2024-07-04,Caldwell,119
2024-07-04,Davidson,223
2024-07-04,Durham,320
2024-07-04,Mecklenburg,1347
2024-07-04,Pitt,212
2024-07-05,Cabarrus,290
2024-07-05,Caldwell,119
2024-07-05,Davidson,223
2024-07-05,Durham,320
2024-07-05,Mecklenburg,1347
2024-07-05,Pitt,212
2024-07-06,Cabarrus,319
2024-07-06,Caldwell,131
2024-07-06,Davidson,245
2024-07-06,Durham,352
2024-07-06,Mecklenburg,1482
2024-07-06,Pitt,233
2024-07-07,Cabarrus,348
2024-07-07,Caldwell,143
2024-07-07,Davidson,268
2024-07-07,Durham,384
2024-07-07,Mecklenburg,1616
2024-07-07,Pitt,254
2024-07-08,Cabarrus,333
2024-07-08,Caldwell,137
2024-07-08,Davidson,257
2024-07-08,Durham,368
2024-07-08,Mecklenburg,1549
2024-07-08,Pitt,244
2024-07-09,Cabarrus,304
2024-07-09,Caldwell,125
2024-07-09,Davidson,234
2024-07-09,Durham,336
2024-07-09,Mecklenburg,1414
2024-07-09,Pitt,223
2024-07-10,Cabarrus,275
2024-07-10,Caldwell,113
2024-07-10,Davidson,212
2024-07-10,Durham,304
2024-07-10,Mecklenburg,1280
2024-07-10,Pitt,201
2024-07-11,Cabarrus,290
2024-07-11,Caldwell,119
2024-07-11,Davidson,223
2024-07-11,Durham,320
2024-07-11,Mecklenburg,1347
2024-07-11,Pitt,212
2024-07-12,Cabarrus,290
2024-07-12,Caldwell,119
2024-07-12,Davidson,223
2024-07-12,Durham,320
2024-07-12,Mecklenburg,1347
2024-07-12,Pitt,212
2024-07-13,Cabarrus,319
2024-07-13,Caldwell,131
2024-07-13,Davidson,245
2024-07-13,Durham,352
2024-07-13,Mecklenburg,1482
2024-07-13,Pitt,233
2024-07-14,Cabarrus,348
2024-07-14,Caldwell,143
2024-07-14,Davidson,268
2024-07-14,Durham,384
2024-07-14,Mecklenburg,1616
2024-07-14,Pitt,254
2024-07-15,Cabarrus,333
2024-07-15,Caldwell,137
2024-07-15,Davidson,257
2024-07-15,Durham,368
2024-07-15,Mecklenburg,1549
2024-07-15,Pitt,244
2024-07-16,Cabarrus,304
2024-07-16,Caldwell,125
2024-07-16,Davidson,234
2024-07-16,Durham,336
2024-07-16,Mecklenburg,1414
2024-07-16,Pitt,223
2024-07-17,Cabarrus,275
2024-07-17,Caldwell,113
2024-07-17,Davidson,212
2024-07-17,Durham,304
2024-07-17,Mecklenburg,1280
2024-07-17,Pitt,201
2024-07-18,Cabarrus,290
2024-07-18,Caldwell,119
2024-07-18,Davidson,223
2024-07-18,Durham,320
2024-07-18,Mecklenburg,1347
2024-07-18,Pitt,212
2024-07-19,Cabarrus,290
2024-07-19,Caldwell,119
2024-07-19,Davidson,223
2024-07-19,Durham,320
2024-07-19,Mecklenburg,1347
2024-07-19,Pitt,212
2024-07-20,Cabarrus,319
2024-07-20,Caldwell,131
2024-07-20,Davidson,245
2024-07-20,Durham,352
2024-07-20,Mecklenburg,1482
2024-07-20,Pitt,233
2024-07-21,Cabarrus,348
2024-07-21,Caldwell,143
2024-07-21,Davidson,268
2024-07-21,Durham,384
2024-07-21,Mecklenburg,1616
2024-07-21,Pitt,254
2024-07-22,Cabarrus,333
2024-07-22,Caldwell,137
2024-07-22,Davidson,257
2024-07-22,Durham,368
2024-07-22,Mecklenburg,1549
2024-07-22,Pitt,244
2024-07-23,Cabarrus,304
2024-07-23,Caldwell,125
2024-07-23,Davidson,234
2024-07-23,Durham,336
2024-07-23,Mecklenburg,1414
2024-07-23,Pitt,223
2024-07-24,Cabarrus,275
2024-07-24,Caldwell,113
2024-07-24,Davidson,212
2024-07-24,Durham,304
2024-07-24,Mecklenburg,1280
2024-07-24,Pitt,201
2024-07-25,Cabarrus,290
2024-07-25,Caldwell,119
2024-07-25,Davidson,223
2024-07-25,Durham,320
2024-07-25,Mecklenburg,1347
2024-07-25,Pitt,212
2024-07-26,Cabarrus,290
2024-07-26,Caldwell,119
